,demand_PNG,PV_B,WindOnshore_B,PV_N,WindOnshore_N,Wave_N,WindOffshore_N,Hydro_B,Geothermal_B
t6915,456.7361,0,0,0,0,0.367407829,1907.232056,115000,10958.9
t6916,453.8453,0,0,0,0,0.367939919,2075.680908,115000,10958.9
t6917,454.3522,0,0,0,0,0.365350336,2373.482178,115000,10958.9
t6918,462.8016,25096.02,0,25096.02,0,0.362760752,2676.022217,115000,10958.9
t6919,477.1389,176379.7,0,176379.7,0,0.360171169,2788.424072,115000,10958.9
t6920,466.1925,283210.9,0,283210.9,0,0.35579294,3011.864502,115000,10958.9
t6921,471.7918,730032,0,730032,0,0.35141471,3861.427979,115000,10958.9
t6922,483.5405,978992.2,0,978992.2,0,0.347036481,4292.632324,115000,10958.9
t6923,490.849,910243.1,0,910243.1,0,0.338920325,3741.71582,115000,10958.9
t6924,478.7609,1238318,50.34866,1238318,50.34866,0.330804169,3656.829834,115000,10958.9
t6925,478.9526,1454976,35.49906,1454976,35.49906,0.322687984,3295.203369,115000,10958.9
t6926,489.4682,1318388,64.40805,1318388,64.40805,0.313544333,2655.82959,115000,10958.9
t6927,506.626,976575.9,98.93751,976575.9,98.93751,0.30437991,2116.991699,115000,10958.9
t6928,501.257,673413.3,122.9533,673413.3,122.9533,0.295215487,2257.930664,115000,10958.9
t6929,496.2177,272058.5,67.14,272058.5,67.14,0.287713826,2405.854492,115000,10958.9
t6930,498.3737,8844.912,0,8844.912,0,0.280212134,2346.031738,115000,10958.9
t6931,530.2567,0,0,0,0,0.272710472,2223.447021,115000,10958.9
t6932,620.2838,0,36.52516,0,36.52516,0.263958663,2357.959473,115000,10958.9
t6933,624.9092,0,0,0,0,0.256320596,2452.94458,115000,10958.9
t6934,573.1938,0,0,0,0,0.248849049,2526.872314,115000,10958.9
t6935,545.9674,0,0,0,0,0.23866567,1699.912476,115000,10958.9
t6936,497.0846,0,0,0,0,0.228482291,1492.009033,115000,10958.9
t6937,481.7516,0,0,0,0,0.218298897,1186.502563,115000,10958.9
t6938,464.3708,0,0,0,0,0.210478812,842.9203491,115000,10958.9
t6939,468.3648,0,0,0,0,0.202658713,657.0087891,115000,10958.9
t6940,463.4218,0,0,0,0,0.195240855,620.9028931,115000,10958.9
t6941,477.2022,0,0,0,0,0.191045895,728.1794434,115000,10958.9
t6942,483.7693,25816.67,0,25816.67,0,0.186850935,1381.275757,115000,10958.9
t6943,492.2386,117658.9,0,117658.9,0,0.18265596,1979.223511,115000,10958.9
t6944,478.9845,450316.6,0,450316.6,0,0.180799305,2109.944336,115000,10958.9
t6945,488.3297,242402.2,0,242402.2,0,0.178942651,1932.608154,115000,10958.9
t6946,491.5936,379117.2,0,379117.2,0,0.177085996,1879.404419,115000,10958.9
t6947,487.2968,345283.3,0,345283.3,0,0.178542092,1726.173584,115000,10958.9
t6948,483.312,427904.4,0,427904.4,0,0.179998204,2290.590088,115000,10958.9
t6949,484.0965,669626.7,0,669626.7,0,0.181454301,2744.087158,115000,10958.9
t6950,495.8373,494632.5,0,494632.5,0,0.174056739,2771.814453,115000,10958.9
t6951,498.5135,349114.2,0,349114.2,0,0.166659191,2423.055908,115000,10958.9
t6952,505.6865,126005.7,48.58494,126005.7,48.58494,0.159485877,2250.239502,115000,10958.9
t6953,513.3832,117676.4,70.55581,117676.4,70.55581,0.152140275,2329.737549,115000,10958.9
t6954,504.2842,14083.25,41.05801,14083.25,41.05801,0.144794658,2278.72583,115000,10958.9
t6955,539.4571,0,0,0,0,0.137449056,2030.342163,115000,10958.9
t6956,636.7348,0,0,0,0,0.132234573,1759.693481,115000,10958.9
t6957,626.5368,0,0,0,0,0.126960695,1654.315918,115000,10958.9
t6958,601.7049,0,0,0,0,0.121301591,1700.666504,115000,10958.9
t6959,533.9067,0,0,0,0,0.118039012,1134.905518,115000,10958.9
t6960,506.9521,0,0,0,0,0.11477644,1091.826538,115000,10958.9
t6961,496.3562,0,0,0,0,0.111513861,1061.118042,115000,10958.9
t6962,485.2129,0,0,0,0,0.108638152,984.7568359,115000,10958.9
t6963,478.5056,0,0,0,0,0.105762444,1164.393677,115000,10958.9
t6964,479.2404,0,0,0,0,0.102886736,1318.999756,115000,10958.9
t6965,484.9497,0,0,0,0,0.103630468,1486.289917,115000,10958.9
t6966,488.2963,26458.8,0,26458.8,0,0.104374178,1669.518799,115000,10958.9
t6967,485.5093,277898.2,0,277898.2,0,0.105117887,2246.780762,115000,10958.9
t6968,501.7883,251162.9,0,251162.9,0,0.102759682,2618.695557,115000,10958.9
t6969,516.532,461092,41.29686,461092,41.29686,0.100401476,3107.747314,115000,10958.9
t6970,526.0295,543818.1,52.45659,543818.1,52.45659,0.09804327,2916.081055,115000,10958.9
t6971,530.8948,980245.8,0,980245.8,0,0.095325544,3613.512939,115000,10958.9
t6972,525.0518,990417,37.18832,990417,37.18832,0.092607811,3813.173828,115000,10958.9
t6973,538.5925,962968,39.40949,962968,39.40949,0.089890078,3820.170654,115000,10958.9
t6974,544.4092,1035778,0,1035778,0,0.089565523,3977.476563,115000,10958.9
t6975,534.7157,670463.5,0,670463.5,0,0.089240976,3692.432373,115000,10958.9
t6976,548.3851,459587.7,0,459587.7,0,0.088916421,3242.58252,115000,10958.9
t6977,519.7217,210305.1,0,210305.1,0,0.0883912,3011.915039,115000,10958.9
t6978,538.0997,22865.77,0,22865.77,0,0.087865978,2812.560059,115000,10958.9
t6979,578.2428,0,0,0,0,0.087340765,2717.93457,115000,10958.9
t6980,658.637,0,0,0,0,0.085857131,2679.238525,115000,10958.9
t6981,636.9584,0,0,0,0,0.084373496,2720.750977,115000,10958.9
t6982,609.0798,0,0,0,0,0.082889862,2764.716309,115000,10958.9
t6983,562.4441,0,0,0,0,0.077700354,1709.564941,115000,10958.9
t6984,527.3652,0,0,0,0,0.072630964,1839.070923,115000,10958.9
t6985,496.2523,0,0,0,0,0.068742,2126.395996,115000,10958.9
t6986,492.1366,0,0,0,0,0.063499928,2210.105469,115000,10958.9
t6987,488.9317,0,0,0,0,0.057293616,2394.998779,115000,10958.9
t6988,473.9949,0,0,0,0,0.051087305,2458.881348,115000,10958.9
t6989,481.4603,0,0,0,0,0.04886299,2576.222656,115000,10958.9
t6990,498.1293,27384.84,0,27384.84,0,0.046638679,3035.587402,115000,10958.9
t6991,507.315,62145.99,0,62145.99,0,0.044414364,4047.619873,115000,10958.9
t6992,501.6819,253034.6,0,253034.6,0,0.044282053,4583.071289,115000,10958.9
t6993,506.3727,723608.2,0,723608.2,0,0.044149742,4878.921875,115000,10958.9
t6994,505.3982,1295219,0,1295219,0,0.044017427,4783.182617,115000,10958.9
t6995,518.0458,1218688,0,1218688,0,0.045354132,4437.937988,115000,10958.9
t6996,554.5002,1463652,0,1463652,0,0.046690837,5000,115000,10958.9
t6997,557.3878,1386415,55.63784,1386415,55.63784,0.048027538,5000,115000,10958.9
t6998,557.0801,932496.2,58.16751,932496.2,58.16751,0.047950618,5000,115000,10958.9
t6999,578.9505,811629.9,0,811629.9,0,0.047873694,5000,115000,10958.9
t7000,571.5291,613869.8,0,613869.8,0,0.047796775,5000,115000,10958.9
t7001,581.036,352276.7,0,352276.7,0,0.047167379,5000,115000,10958.9
t7002,576.9258,23880.81,0,23880.81,0,0.046537984,5000,115000,10958.9
t7003,623.2889,0,47.52034,0,47.52034,0.045908589,5000,115000,10958.9
t7004,707.0768,0,120.2784,0,120.2784,0.045647126,5000,115000,10958.9
t7005,694.2262,0,193.6839,0,193.6839,0.045977317,5000,115000,10958.9
t7006,653.7604,0,76.31168,0,76.31168,0.045695905,5000,115000,10958.9
t7007,619.8565,0,112.2009,0,112.2009,0.045877729,4973.350098,115000,10958.9
t7008,587.4246,0,0,0,0,0.046346374,4122.243164,115000,10958.9
t7009,561.0604,0,0,0,0,0.046815019,3580.44043,115000,10958.9
t7010,546.0941,0,0,0,0,0.05035425,2953.786865,115000,10958.9
t7011,534.9183,0,0,0,0,0.053893484,2461.240234,115000,10958.9
t7012,521.3705,0,0,0,0,0.057432715,2488.784912,115000,10958.9
t7013,513.0111,0,0,0,0,0.064907126,2539.808105,115000,10958.9
t7014,515.3277,27472.46,0,27472.46,0,0.074527375,2249.534424,115000,10958.9
t7015,500.6562,193226.1,0,193226.1,0,0.086792946,2274.634033,115000,10958.9
t7016,492.4427,567574.9,0,567574.9,0,0.098081864,2599.605957,115000,10958.9
t7017,516.5698,358528.4,0,358528.4,0,0.10937079,2822.197998,115000,10958.9
t7018,516.683,472623.6,0,472623.6,0,0.120659716,3330.635498,115000,10958.9
t7019,493.6027,1001191,0,1001191,0,0.122748516,3082.754639,115000,10958.9
t7020,479.9457,611552.4,77.59084,611552.4,77.59084,0.123327881,2983.909424,115000,10958.9
t7021,477.3608,704371.8,118.0417,704371.8,118.0417,0.12173795,2917.583252,115000,10958.9
t7022,479.0805,688406,0,688406,0,0.115192443,2922.083496,115000,10958.9
t7023,481.1372,349965.9,47.35325,349965.9,47.35325,0.108646937,2788.908936,115000,10958.9
t7024,505.7587,36840.38,85.69986,36840.38,85.69986,0.10210143,2520.27417,115000,10958.9
t7025,520.7173,30053.22,149.619,30053.22,149.619,0.097953238,2147.685059,115000,10958.9
t7026,539.0039,6673.064,134.5884,6673.064,134.5884,0.093805045,1999.276611,115000,10958.9
t7027,579.5652,0,268.4666,0,268.4666,0.089656852,1981.764282,115000,10958.9
t7028,676.0262,0,283.3737,0,283.3737,0.084826618,2022.785767,115000,10958.9
t7029,685.2511,0,209.1594,0,209.1594,0.079996377,1908.354126,115000,10958.9
t7030,628.3901,0,310.2423,0,310.2423,0.075166136,1661.030396,115000,10958.9
t7031,584.2863,0,205.5789,0,205.5789,0.070940264,1724.40564,115000,10958.9
t7032,545.082,0,238.0779,0,238.0779,0.066714399,1530.432007,115000,10958.9
t7033,520.1042,0,55.23488,0,55.23488,0.062488526,1307.781494,115000,10958.9
t7034,513.4205,0,0,0,0,0.059765521,1103.25293,115000,10958.9
t7035,506.4089,0,0,0,0,0.057042517,930.3150024,115000,10958.9
t7036,504.9663,0,0,0,0,0.054413516,983.0211182,115000,10958.9
t7037,517.6665,0,0,0,0,0.05574492,1213.911865,115000,10958.9
t7038,524.7008,29196.1,0,29196.1,0,0.057170328,1433.107422,115000,10958.9
t7039,512.3426,105440.6,0,105440.6,0,0.058595736,1671.703369,115000,10958.9
t7040,524.7397,146003.2,0,146003.2,0,0.058698505,1805.826172,115000,10958.9
t7041,522.3727,315668.9,0,315668.9,0,0.058801275,1852.621826,115000,10958.9
t7042,492.8514,311697.1,0,311697.1,0,0.058904041,1754.889771,115000,10958.9
t7043,461.7137,314220.6,0,314220.6,0,0.055786416,1657.250244,115000,10958.9
t7044,468.1526,580357.4,0,580357.4,0,0.053267177,2142.352783,115000,10958.9
t7045,445.5711,727953.8,0,727953.8,0,0.051010191,2290.287109,115000,10958.9
t7046,435.4713,832331.9,35.23377,832331.9,35.23377,0.04855895,2099.564941,115000,10958.9
t7047,439.8615,429778.4,63.46973,429778.4,63.46973,0.046107709,1698.499756,115000,10958.9
t7048,441.7703,417360.7,67.19485,417360.7,67.19485,0.043656468,1346.58374,115000,10958.9
t7049,467.336,133464,0,133464,0,0.041792311,1037.344849,115000,10958.9
t7050,485.9053,20882.79,56.94411,20882.79,56.94411,0.039928149,783.6546021,115000,10958.9
t7051,507.3513,0,33.04144,0,33.04144,0.038063992,581.3076782,115000,10958.9
t7052,573.5649,0,0,0,0,0.036959011,493.34375,115000,10958.9
t7053,567.3612,0,0,0,0,0.035933074,479.7373352,115000,10958.9
t7054,545.1662,0,0,0,0,0.034907136,547.1053467,115000,10958.9
t7055,524.3112,0,0,0,0,0.033976283,461.4917908,115000,10958.9
t7056,513.7187,0,0,0,0,0.03304543,397.3498535,115000,10958.9
t7057,506.4089,0,0,0,0,0.032114577,344.2886047,115000,10958.9
t7058,499.284,0,0,0,0,0.03145767,288.2624817,115000,10958.9
t7059,490.1744,0,0,0,0,0.030800764,311.4051514,115000,10958.9
t7060,488.8982,0,0,0,0,0.030143857,319.7552795,115000,10958.9
t7061,482.1407,0,0,0,0,0.029784041,310.4011841,115000,10958.9
t7062,483.8674,27814.22,0,27814.22,0,0.029424224,298.8452148,115000,10958.9
t7063,507.6784,95287.61,0,95287.61,0,0.029064408,353.8999329,115000,10958.9
t7064,517.8561,410017.7,0,410017.7,0,0.028609494,528.7888184,115000,10958.9
t7065,531.3344,257115.7,0,257115.7,0,0.028154578,762.9558716,115000,10958.9
t7066,554.8922,851384.9,0,851384.9,0,0.027699664,1086.013184,115000,10958.9
t7067,521.332,1082035,0,1082035,0,0.027360963,1189.170654,115000,10958.9
t7068,520.9092,1056772,0,1056772,0,0.027022261,1349.637207,115000,10958.9
t7069,501.0448,315411.2,0,315411.2,0,0.026683562,1346.806641,115000,10958.9
t7070,506.9884,396474.6,0,396474.6,0,0.026384236,1219.194946,115000,10958.9
t7071,550.3945,457381.8,0,457381.8,0,0.026084911,1041.942749,115000,10958.9
t7072,548.6408,459780.9,0,459780.9,0,0.025785586,826.9571533,115000,10958.9
t7073,551.7278,272305.2,0,272305.2,0,0.036079392,689.1361694,115000,10958.9
t7074,535.5678,23628.82,47.79874,23628.82,47.79874,0.045312028,556.8091431,115000,10958.9
t7075,556.6412,0,74.29065,0,74.29065,0.052141335,454.6704407,115000,10958.9
t7076,665.2524,0,0,0,0,0.054438066,485.0592957,115000,10958.9
t7077,653.7019,0,0,0,0,0.060332425,633.9724121,115000,10958.9
t7078,605.2188,0,37.03506,0,37.03506,0.060992219,711.0635986,115000,10958.9
t7079,550.7379,0,76.73389,0,76.73389,0.061658192,548.5348511,115000,10958.9
t7080,511.3803,0,0,0,0,0.06232417,421.2272644,115000,10958.9
t7081,485.0154,0,45.49818,0,45.49818,0.062990144,306.8395081,115000,10958.9
t7082,474.1198,0,0,0,0,0.062482651,199.5942993,115000,10958.9
t7083,473.652,0,0,0,0,0.061975159,114.1752472,115000,10958.9
t7084,465.4737,0,0,0,0,0.061467666,77.51815796,115000,10958.9
t7085,471.2063,0,0,0,0,0.061392535,90.5304718,115000,10958.9
t7086,477.9006,22508.9,0,22508.9,0,0.061317399,130.4533691,115000,10958.9
t7087,496.3908,324165.6,0,324165.6,0,0.061242267,239.8336182,115000,10958.9
t7088,474.6512,692936.9,0,692936.9,0,0.060761742,396.39505,115000,10958.9
t7089,479.7531,992962.5,0,992962.5,0,0.060281217,711.0849609,115000,10958.9
t7090,515.6282,1245572,0,1245572,0,0.059800692,972.1431885,115000,10958.9
t7091,518.2737,1139185,0,1139185,0,0.059599586,819.3739014,115000,10958.9
t7092,515.1026,1110294,0,1110294,0,0.05939848,949.4343872,115000,10958.9
t7093,504.2842,1110952,0,1110952,0,0.059197374,1118.727295,115000,10958.9
t7094,485.9053,1332191,0,1332191,0,0.058924548,1295.611206,115000,10958.9
t7095,512.788,1074290,0,1074290,0,0.058651723,1336.254639,115000,10958.9
t7096,520.7173,717308.8,0,717308.8,0,0.058378898,1087.530884,115000,10958.9
t7097,520.9092,327225.2,0,327225.2,0,0.057756033,789.3182373,115000,10958.9
t7098,509.6872,23539.9,0,23539.9,0,0.056450661,586.9404907,115000,10958.9
t7099,544.7454,0,0,0,0,0.055145286,479.3825073,115000,10958.9
t7100,628.7181,0,0,0,0,0.054319359,398.5549622,115000,10958.9
t7101,627.844,0,0,0,0,0.053493433,288.8477173,115000,10958.9
t7102,595.3811,0,0,0,0,0.052667506,211.3105316,115000,10958.9
t7103,541.61,0,0,0,0,0.051710255,117.8345947,115000,10958.9
t7104,500.5151,0,0,0,0,0.050753009,127.3766327,115000,10958.9
t7105,492.1026,0,0,0,0,0.049795758,116.8126068,115000,10958.9
t7106,473.5275,0,0,0,0,0.049241807,73.73061371,115000,10958.9
t7107,476.1906,0,0,0,0,0.048687853,0,115000,10958.9
t7108,466.2525,0,0,0,0,0.04826105,0,115000,10958.9
t7109,460.4862,0,0,0,0,0.047946934,0,115000,10958.9
t7110,460.7193,28450.21,0,28450.21,0,0.047632821,90.83138275,115000,10958.9
t7111,477.9324,299547.4,0,299547.4,0,0.047318708,178.1867676,115000,10958.9
t7112,469.2161,379156.8,0,379156.8,0,0.046973974,347.022522,115000,10958.9
t7113,475.2153,572408.2,0,572408.2,0,0.046629239,582.9534302,115000,10958.9
t7114,481.428,947332.2,36.7957,947332.2,36.7957,0.046284504,852.7554932,115000,10958.9
t7115,494.185,1009455,86.38791,1009455,86.38791,0.045557443,1115.173584,115000,10958.9
t7116,490.9166,693334.5,0,693334.5,0,0.044830382,1221.525146,115000,10958.9
t7117,524.1556,775121.5,0,775121.5,0,0.044103321,1442.731445,115000,10958.9
t7118,496.4601,433564.2,0,433564.2,0,0.043915868,1488.550781,115000,10958.9
t7119,547.11,622103.8,0,622103.8,0,0.043728419,1497.975708,115000,10958.9
t7120,520.8708,357380,0,357380,0,0.043540969,1529.675537,115000,10958.9
t7121,529.7792,113797.4,0,113797.4,0,0.043311242,1477.974731,115000,10958.9
t7122,521.0629,18592.14,0,18592.14,0,0.043081518,1372.201904,115000,10958.9
t7123,581.5119,0,0,0,0,0.042851795,1210.03064,115000,10958.9
t7124,667.3004,0,0,0,0,0.042743143,1072.838623,115000,10958.9
t7125,651.1412,0,0,0,0,0.042634495,1048.320923,115000,10958.9
t7126,592.5101,0,0,0,0,0.042525843,1155.16748,115000,10958.9
t7127,543.1523,0,0,0,0,0.042506512,707.7319336,115000,10958.9
t7128,515.5531,0,0,0,0,0.042487182,512.4902344,115000,10958.9
t7129,511.75,0,0,0,0,0.042467851,381.7639771,115000,10958.9
t7130,501.1155,0,0,0,0,0.043184757,367.6856079,115000,10958.9
t7131,493.6369,0,0,0,0,0.043901663,360.0827332,115000,10958.9
t7132,491.018,0,0,0,0,0.044618569,348.1975708,115000,10958.9
t7133,491.1533,0,0,0,0,0.046061177,356.5574036,115000,10958.9
t7134,502.7122,31358.79,0,31358.79,0,0.047503784,382.5516968,115000,10958.9
t7135,510.2748,141120.6,53.87183,141120.6,53.87183,0.048946392,400.4255981,115000,10958.9
t7136,495.3197,275823.2,67.77985,275823.2,67.77985,0.049892675,437.9265137,115000,10958.9
t7137,517.5528,542022.8,57.72895,542022.8,57.72895,0.050838958,549.9106445,115000,10958.9
t7138,531.3744,731539.6,79.24931,731539.6,79.24931,0.051785242,646.8484497,115000,10958.9
t7139,533.5031,1065207,110.1146,1065207,110.1146,0.051971536,452.2747192,115000,10958.9
t7140,520.7173,559301.8,0,559301.8,0,0.052157827,559.6903076,115000,10958.9
t7141,513.2343,747330.8,44.99529,747330.8,44.99529,0.052344121,786.8667603,115000,10958.9
t7142,531.0945,921873.7,124.1237,921873.7,124.1237,0.0536067,932.1548462,115000,10958.9
t7143,545.5454,841338.8,92.65052,841338.8,92.65052,0.054869279,835.6957397,115000,10958.9
t7144,539.0039,431538.2,63.87794,431538.2,63.87794,0.057444669,714.9488525,115000,10958.9
t7145,542.2759,213408.8,40.06107,213408.8,40.06107,0.060276963,683.7900391,115000,10958.9
t7146,531.0146,23533.08,0,23533.08,0,0.063109256,683.0300903,115000,10958.9
t7147,566.0451,0,34.3777,0,34.3777,0.064603165,636.9816895,115000,10958.9
t7148,660.4738,0,0,0,0,0.063996159,694.4065552,115000,10958.9
t7149,645.9546,0,0,0,0,0.06338916,752.7789307,115000,10958.9
t7150,621.1398,0,0,0,0,0.062782153,800.512207,115000,10958.9
t7151,579.9915,0,0,0,0,0.061524566,473.650177,115000,10958.9
t7152,539.9111,0,0,0,0,0.060266986,455.2240295,115000,10958.9
t7153,516.1927,0,0,0,0,0.059009403,382.1969299,115000,10958.9
t7154,502.5343,0,0,0,0,0.058751881,323.6688843,115000,10958.9
t7155,503.3183,0,0,0,0,0.058494356,269.4665833,115000,10958.9
t7156,500.1275,0,0,0,0,0.058236834,223.6825714,115000,10958.9
t7157,484.9497,0,0,0,0,0.058874112,152.007782,115000,10958.9
t7158,497.0499,30547.14,0,30547.14,0,0.059511393,135.2905731,115000,10958.9
t7159,510.0542,184451.1,0,184451.1,0,0.060148675,198.8776703,115000,10958.9
t7160,493.945,404863.6,0,404863.6,0,0.062560275,323.7612305,115000,10958.9
t7161,502.7478,588913.2,0,588913.2,0,0.064971872,428.1940613,115000,10958.9
t7162,504.9663,828229.4,0,828229.4,0,0.067383468,640.2328491,115000,10958.9
t7163,553.6309,1141422,0,1141422,0,0.068297744,616.6446533,115000,10958.9
t7164,512.5652,1179683,0,1179683,0,0.069212012,804.1074829,115000,10958.9
t7165,525.5989,1095644,0,1095644,0,0.070126288,893.0772095,115000,10958.9
t7166,542.4426,596875.1,0,596875.1,0,0.072688244,901.9223633,115000,10958.9
t7167,540.4072,527291.8,0,527291.8,0,0.075250193,910.1477051,115000,10958.9
t7168,568.5919,333914.5,0,333914.5,0,0.07781215,795.7455444,115000,10958.9
t7169,529.5408,174642.9,0,174642.9,0,0.074818246,805.8274536,115000,10958.9
t7170,526.1863,16708.44,40.54384,16708.44,40.54384,0.072505973,934.5632935,115000,10958.9
t7171,549.4521,0,55.47482,0,55.47482,0.067700066,1039.446045,115000,10958.9
t7172,660.1769,0,0,0,0,0.064148381,1154.458374,115000,10958.9
t7173,648.5969,0,0,0,0,0.058700018,1133.810425,115000,10958.9
t7174,624.6387,0,0,0,0,0.048878316,1004.523621,115000,10958.9
t7175,598.0766,0,0,0,0,0.056211062,667.5909424,115000,10958.9
t7176,565.231,0,0,0,0,0.063543811,596.8484497,115000,10958.9
t7177,528.1542,0,0,0,0,0.078838684,547.0344849,115000,10958.9
t7178,521.8325,0,0,0,0,0.086744733,411.0516663,115000,10958.9
t7179,484.5555,0,0,0,0,0.091354974,358.8909607,115000,10958.9
t7180,472.1625,0,0,0,0,0.094614275,332.6689758,115000,10958.9
t7181,467.7288,0,0,0,0,0.099057682,374.2694092,115000,10958.9
t7182,472.4719,27376.86,0,27376.86,0,0.103501089,585.3880005,115000,10958.9
t7183,460.4862,253114.7,0,253114.7,0,0.110480987,962.3026733,115000,10958.9
t7184,453.3118,366876.4,0,366876.4,0,0.125439689,1302.993408,115000,10958.9
t7185,464.9364,830522.9,0,830522.9,0,0.140398383,1359.336426,115000,10958.9
t7186,472.1934,899027.1,0,899027.1,0,0.1553673,1796.128906,115000,10958.9
t7187,468.7292,807229.6,0,807229.6,0,0.167798266,2214.819824,115000,10958.9
t7188,477.2973,1130257,0,1130257,0,0.180229232,2221.765869,115000,10958.9
t7189,477.6781,588577,56.65899,588577,56.65899,0.192660198,1922.909546,115000,10958.9
t7190,490.5452,751471.4,45.24066,751471.4,45.24066,0.205399707,1589.105713,115000,10958.9
t7191,505.3262,578478.4,135.5703,578478.4,135.5703,0.221896678,1414.848267,115000,10958.9
t7192,507.0609,650971.5,162.6887,650971.5,162.6887,0.238721654,1281.683838,115000,10958.9
t7193,513.1971,279155.1,74.65811,279155.1,74.65811,0.248562336,1145.188477,115000,10958.9
t7194,507.6057,23692.82,53.69372,23692.82,53.69372,0.258403003,1038.835205,115000,10958.9
t7195,540.0764,0,43.96867,0,43.96867,0.26824367,1132.927368,115000,10958.9
t7196,623.9902,0,0,0,0,0.274785936,1408.909668,115000,10958.9
t7197,639.2018,0,0,0,0,0.281328201,1616.759399,115000,10958.9
t7198,593.6456,0,42.73408,0,42.73408,0.287870467,1630.927612,115000,10958.9
t7199,555.9404,0,0,0,0,0.288286537,1028.500977,115000,10958.9
t7200,513.0855,0,0,0,0,0.288702577,1011.791321,115000,10958.9
t7201,488.5971,0,0,0,0,0.289118648,961.5420532,115000,10958.9
t7202,477.6146,0,0,0,0,0.287587821,1334.39978,115000,10958.9
t7203,478.0597,0,0,0,0,0.284686625,1482.4552,115000,10958.9
t7204,484.0965,0,0,0,0,0.281785429,1825.499268,115000,10958.9
t7205,471.9462,0,0,0,0,0.269270748,2294.690674,115000,10958.9
